date,units_sold,unit_price,cost,daily_revenue,product_type,style,customer_segment,channel,ad_spend
2024-04-29 00:00:00,11,102.95,85.76,1132.45,Shirt,Formal,Budget,In-store,81.26
2023-01-11 00:00:00,20,88.23,36.76,1764.6,Shirt,Casual,Budget,In-store,96.07
2024-10-04 00:00:00,15,130.11,58.03,1951.65,Shirt,Sport,Premium,In-store,17.21
2023-06-26 00:00:00,13,109.89,72.39,1428.57,Shirt,Casual,Mid,Online,67.58
2024-11-05 00:00:00,17,34.02,19.92,578.34,Shirt,Formal,Budget,Online,31.82
2024-01-27 00:00:00,9,130.46,92.03,1174.14,Jacket,Casual,Budget,In-store,98.49
2023-12-04 00:00:00,16,33.85,20.25,541.6,Dress,Formal,Budget,In-store,90.17
2023-08-24 00:00:00,8,146.83,81.43,1174.64,Dress,Casual,Budget,In-store,8.9
2024-01-27 00:00:00,9,41.78,25.98,376.02,Shirt,Casual,Mid,Online,26.39
2024-07-28 00:00:00,10,7.93,4.23,79.3,Jacket,Formal,Mid,In-store,31.96
2023-07-02 00:00:00,1,38.83,22.96,38.83,Pants,Formal,Budget,In-store,81.78
2023-01-01 00:00:00,8,139.05,91.57,1112.4,Jacket,Formal,Premium,Online,8.1
2024-09-08 00:00:00,1,65.22,40.48,65.22,Jacket,Casual,Premium,Online,86.58
2023-09-10 00:00:00,12,79.37,43.43,952.44,Dress,Sport,Premium,Online,66.32
2024-04-06 00:00:00,6,134.77,86.02,808.62,Shirt,Formal,Budget,In-store,67.07
2024-12-05 00:00:00,15,110.44,44.21,1656.6,Dress,Casual,Budget,In-store,16.9
2023-03-05 00:00:00,11,55.89,36.86,614.79,Shirt,Sport,Budget,In-store,16.38
2024-08-07 00:00:00,3,94.83,71.46,284.49,Dress,Casual,Premium,In-store,60.46
2023-03-31 00:00:00,20,62.52,30.91,1250.4,Pants,Sport,Mid,In-store,92.11
2023-11-27 00:00:00,11,125.96,94.54,1385.56,Jacket,Casual,Budget,Online,66.29
2023-06-14 00:00:00,13,38.88,26.85,505.44,Shirt,Formal,Budget,In-store,96.37
2023-04-09 00:00:00,18,9.22,4.56,165.96,Shirt,Formal,Budget,In-store,56.98
2024-03-14 00:00:00,13,46.86,22.79,609.18,Shirt,Casual,Mid,In-store,48.36
2024-12-03 00:00:00,19,117.93,58.24,2240.67,Dress,Sport,Mid,Online,28.86
2023-02-24 00:00:00,11,22.41,18.3,246.51,Shirt,Formal,Budget,In-store,44.04
2024-01-07 00:00:00,7,131.61,91.53,921.27,Shirt,Sport,Budget,In-store,5.32
2023-05-25 00:00:00,2,48.7,23.61,97.4,Jacket,Formal,Budget,Online,10.91
2023-09-25 00:00:00,6,45.9,21.66,275.4,Shirt,Sport,Budget,In-store,18.28
2023-01-26 00:00:00,1,145.23,90.64,145.23,Shirt,Formal,Mid,Online,62.29
2024-01-29 00:00:00,20,72.19,52.17,1443.8,Dress,Formal,Budget,Online,55.23
2023-10-31 00:00:00,5,134.65,81.95,673.25,Jacket,Sport,Budget,In-store,90.82
2024-06-27 00:00:00,8,113.97,90.38,911.76,Pants,Formal,Budget,In-store,95.63
2024-12-17 00:00:00,17,56.8,25.51,965.6,Pants,Formal,Premium,Online,41.56
2024-03-30 00:00:00,14,101.13,69.98,1415.82,Pants,Formal,Premium,In-store,43.71
2023-03-11 00:00:00,14,145.83,80.06,2041.62,Dress,Formal,Mid,Online,51.98
2024-07-04 00:00:00,3,80.45,62.34,241.35,Pants,Formal,Premium,Online,13.13
2023-08-11 00:00:00,3,32.72,15.78,98.16,Dress,Casual,Mid,Online,97.7
2024-02-23 00:00:00,20,125.41,66.06,2508.2,Pants,Casual,Premium,In-store,32.39
2024-11-10 00:00:00,9,95.93,72.34,863.37,Dress,Sport,Premium,In-store,26.44
2024-08-20 00:00:00,6,34.48,21.47,206.88,Jacket,Casual,Premium,Online,9.2
2023-05-25 00:00:00,7,80.45,35.87,563.15,Pants,Sport,Budget,In-store,75.56
2024-09-08 00:00:00,17,44.25,27.26,752.25,Shirt,Casual,Budget,Online,69.98
2024-01-13 00:00:00,19,18.78,10.5,356.82,Dress,Formal,Budget,In-store,8.02
2024-03-19 00:00:00,12,71.04,52.11,852.48,Jacket,Formal,Budget,Online,87.43
2024-02-20 00:00:00,2,115.05,87.28,230.1,Jacket,Sport,Budget,Online,16.29
2024-03-01 00:00:00,17,42.84,29.39,728.28,Jacket,Casual,Mid,In-store,6.09
2023-02-21 00:00:00,6,97.64,65.3,585.84,Pants,Casual,Premium,In-store,64.33
2024-06-01 00:00:00,15,37.39,18.78,560.85,Jacket,Casual,Budget,Online,95.16
2023-02-25 00:00:00,10,84.42,65.89,844.2,Pants,Sport,Mid,Online,95.52
2023-05-12 00:00:00,19,84.41,58.36,1603.79,Pants,Casual,Budget,In-store,15.75
2024-09-17 00:00:00,5,139.37,99.62,696.85,Pants,Formal,Mid,In-store,29.95
2024-07-13 00:00:00,5,53.65,44,268.25,Jacket,Casual,Mid,In-store,88.33
2024-12-01 00:00:00,11,76.08,51.75,836.88,Dress,Casual,Premium,Online,50.72
2024-09-04 00:00:00,6,31.38,17.58,188.28,Pants,Formal,Premium,In-store,21.29
2023-12-17 00:00:00,11,93.9,47.91,1032.9,Pants,Casual,Premium,In-store,19.35
2024-03-16 00:00:00,8,91.99,56.6,735.92,Dress,Formal,Premium,Online,16.74
2024-04-11 00:00:00,11,43.66,24.84,480.26,Pants,Casual,Budget,Online,97.92
2023-05-11 00:00:00,11,64.46,39.8,709.06,Dress,Casual,Mid,In-store,62.64
2023-05-19 00:00:00,15,61.56,48.32,923.4,Dress,Casual,Mid,In-store,10.88
2023-04-27 00:00:00,9,28.07,21.41,252.63,Jacket,Formal,Budget,Online,50.79
2023-11-18 00:00:00,9,144.2,67.72,1297.8,Shirt,Formal,Budget,In-store,5.55
2024-08-07 00:00:00,7,98.72,59.54,691.04,Dress,Sport,Mid,Online,23.63
2024-03-09 00:00:00,8,25.04,19.22,200.32,Dress,Formal,Budget,In-store,72.98
2024-07-03 00:00:00,17,93.12,77.39,1583.04,Pants,Casual,Mid,In-store,43.22
2024-07-14 00:00:00,8,109.39,90.72,875.12,Dress,Formal,Premium,In-store,47.45
2023-06-16 00:00:00,19,101.77,53.92,1933.63,Dress,Casual,Mid,Online,42.9
2023-10-25 00:00:00,13,124.99,87.16,1624.87,Dress,Formal,Budget,Online,31.62
2024-04-09 00:00:00,11,13.56,11.08,149.16,Jacket,Casual,Mid,Online,76.94
2023-08-09 00:00:00,16,132,76.93,2112,Pants,Formal,Premium,In-store,15.73
2024-09-17 00:00:00,9,104.8,55.88,943.2,Pants,Formal,Budget,Online,45.66
2024-01-28 00:00:00,18,25.95,22.02,467.1,Jacket,Sport,Premium,In-store,33.25
2024-04-14 00:00:00,8,44.61,33.47,356.88,Shirt,Sport,Premium,Online,44.16
2023-04-15 00:00:00,4,33.3,26.21,133.2,Shirt,Formal,Budget,In-store,39.48
2024-02-09 00:00:00,20,74.06,51.73,1481.2,Jacket,Formal,Budget,Online,45.65
2024-10-06 00:00:00,7,60.87,25.58,426.09,Pants,Formal,Mid,In-store,71.12
2024-09-22 00:00:00,8,44.04,19.03,352.32,Shirt,Sport,Premium,In-store,79.78
2023-11-16 00:00:00,20,147.42,82.3,2948.4,Jacket,Casual,Budget,Online,15.2
2024-11-23 00:00:00,10,73.42,51.66,734.2,Shirt,Sport,Budget,Online,10.37
2024-05-11 00:00:00,16,67.23,32.87,1075.68,Pants,Casual,Budget,In-store,81.41
2024-12-06 00:00:00,9,27.16,15.59,244.44,Jacket,Sport,Premium,Online,93.06
2023-08-17 00:00:00,3,40.18,19.85,120.54,Jacket,Casual,Mid,In-store,57.71
2023-09-10 00:00:00,20,85.16,37.15,1703.2,Shirt,Casual,Budget,Online,85.7
2023-11-15 00:00:00,4,147.02,69.43,588.08,Dress,Formal,Mid,In-store,75.67
2023-09-07 00:00:00,9,53.63,34.19,482.67,Dress,Casual,Budget,Online,18.58
2023-01-25 00:00:00,11,94.34,53.63,1037.74,Pants,Sport,Budget,In-store,23.78
2023-10-26 00:00:00,1,141.33,66.96,141.33,Dress,Sport,Budget,In-store,83.05
2024-10-12 00:00:00,6,33.06,22.75,198.36,Dress,Casual,Premium,In-store,99.79
2024-09-13 00:00:00,19,22.34,17.87,424.46,Pants,Casual,Mid,Online,64.9
2023-05-21 00:00:00,10,55.66,23.77,556.6,Dress,Casual,Mid,In-store,54.27
2024-03-31 00:00:00,16,63.5,49.37,1016,Pants,Formal,Mid,In-store,9.56
2023-10-29 00:00:00,12,44.44,34.47,533.28,Shirt,Formal,Budget,Online,46.51
2023-06-05 00:00:00,2,50.18,40.67,100.36,Shirt,Sport,Premium,In-store,93.93
2023-08-13 00:00:00,7,28.93,24.26,202.51,Pants,Sport,Mid,In-store,33.1
2023-08-24 00:00:00,18,18.87,10.9,339.66,Pants,Casual,Mid,Online,52.9
2024-04-27 00:00:00,9,130.47,73.85,1174.23,Jacket,Casual,Mid,Online,27.37
2023-02-18 00:00:00,20,107.27,77.92,2145.4,Shirt,Casual,Budget,Online,67.72
2023-03-30 00:00:00,5,35.95,17.54,179.75,Shirt,Formal,Budget,Online,86.93
2024-01-21 00:00:00,11,88.74,68.45,976.14,Dress,Casual,Mid,In-store,20.13
2024-09-13 00:00:00,17,143.6,81.22,2441.2,Dress,Sport,Budget,Online,87.5
2024-03-17 00:00:00,16,12.67,7.6,202.72,Shirt,Formal,Mid,In-store,61.78
2024-09-27 00:00:00,20,87.75,37.48,1755,Pants,Casual,Mid,In-store,30.39
2024-05-29 00:00:00,6,6.69,4.47,40.14,Shirt,Sport,Premium,In-store,23.64
2024-11-14 00:00:00,13,89.36,47.13,1161.68,Pants,Formal,Budget,In-store,80.23
2024-03-15 00:00:00,10,139.8,92.73,1398,Jacket,Formal,Budget,In-store,27.5
2023-01-20 00:00:00,20,149.35,78.63,2987,Dress,Casual,Budget,In-store,39.48
2023-04-22 00:00:00,9,10.92,7.21,98.28,Dress,Formal,Mid,In-store,99.08
2023-07-24 00:00:00,10,22.52,14.44,225.2,Jacket,Casual,Mid,In-store,50.96
2023-10-14 00:00:00,17,137.43,68.7,2336.31,Dress,Casual,Mid,In-store,16.89
2023-01-07 00:00:00,18,67.97,50.79,1223.46,Shirt,Formal,Mid,Online,46.5
2024-05-01 00:00:00,13,90.51,75.63,1176.63,Pants,Casual,Mid,Online,19.62
2024-11-20 00:00:00,7,79.79,51.4,558.53,Pants,Sport,Budget,In-store,21.62
2023-03-31 00:00:00,1,71.71,54.41,71.71,Jacket,Casual,Mid,Online,90.71
2024-10-08 00:00:00,15,45.3,37.22,679.5,Pants,Sport,Premium,Online,10.53
2023-03-04 00:00:00,5,50.26,33.91,251.3,Jacket,Casual,Mid,Online,93.21
2023-06-29 00:00:00,7,100.66,47.35,704.62,Pants,Formal,Mid,Online,55.13
2024-09-04 00:00:00,9,71.78,48.47,646.02,Jacket,Casual,Budget,In-store,15.33
2024-10-22 00:00:00,15,64.19,39.08,962.85,Jacket,Casual,Mid,Online,30.75
2023-11-15 00:00:00,8,121.5,100.25,972,Jacket,Sport,Budget,In-store,30.94
2023-04-02 00:00:00,6,23.38,18.23,140.28,Jacket,Formal,Budget,In-store,39.51
2023-06-02 00:00:00,1,76.95,57.54,76.95,Shirt,Casual,Budget,In-store,78.22
2023-08-21 00:00:00,12,149.53,89.01,1794.36,Pants,Sport,Premium,In-store,35.9
2023-08-02 00:00:00,19,61.58,50.97,1170.02,Pants,Formal,Budget,In-store,65.85
2023-11-04 00:00:00,6,128.49,89.76,770.94,Dress,Casual,Budget,In-store,80.79
2023-02-17 00:00:00,4,91.73,68.65,366.92,Jacket,Formal,Mid,In-store,55.46
2023-07-11 00:00:00,10,127.58,93.68,1275.8,Shirt,Casual,Budget,Online,79.82
2023-07-15 00:00:00,12,36.29,29.47,435.48,Pants,Sport,Mid,Online,66.82
2024-01-15 00:00:00,19,44.56,25.74,846.64,Jacket,Sport,Budget,Online,90.13
2024-05-12 00:00:00,20,48.01,28.51,960.2,Dress,Sport,Mid,Online,12.27
2024-12-14 00:00:00,18,66.3,41.18,1193.4,Dress,Casual,Mid,In-store,84.28
2023-08-03 00:00:00,6,69.79,41.42,418.74,Dress,Sport,Mid,Online,23.2
2024-05-29 00:00:00,1,61.15,45.57,61.15,Jacket,Sport,Budget,Online,45.8
2023-03-04 00:00:00,14,104.1,80.1,1457.4,Jacket,Sport,Budget,In-store,71.4
2023-08-23 00:00:00,13,17.34,13.27,225.42,Shirt,Formal,Mid,In-store,41.67
2024-09-08 00:00:00,5,70.94,51.73,354.7,Jacket,Sport,Premium,In-store,77.42
2023-02-16 00:00:00,15,112.43,82,1686.45,Dress,Casual,Mid,In-store,56.68
2024-03-08 00:00:00,19,146.27,93.96,2779.13,Dress,Formal,Premium,Online,69.58
2023-12-26 00:00:00,9,102.14,62.43,919.26,Jacket,Formal,Premium,In-store,77.96
2023-06-19 00:00:00,14,145.51,68.24,2037.14,Dress,Formal,Budget,In-store,31.69
2023-07-24 00:00:00,14,16.93,9.37,237.02,Dress,Sport,Premium,Online,88
2023-03-09 00:00:00,7,12.69,9.11,88.83,Shirt,Casual,Budget,In-store,74.42
2024-01-30 00:00:00,3,42.95,27.11,128.85,Shirt,Casual,Budget,In-store,89.21
2023-08-20 00:00:00,8,38.37,24.4,306.96,Pants,Casual,Premium,Online,85.13
2023-05-06 00:00:00,11,46.98,38.27,516.78,Shirt,Sport,Mid,Online,61.89
2024-09-07 00:00:00,15,96.91,75.66,1453.65,Dress,Casual,Budget,Online,96.86
2024-02-02 00:00:00,6,27.37,11.82,164.22,Jacket,Casual,Premium,Online,23.36
2023-05-25 00:00:00,5,5.48,3.11,27.4,Jacket,Sport,Budget,In-store,5.71
2023-11-08 00:00:00,13,37.49,19.1,487.37,Dress,Casual,Budget,Online,75.4
2024-12-01 00:00:00,3,82.4,55.45,247.2,Jacket,Sport,Premium,Online,64.12
2023-07-07 00:00:00,3,73.67,30.61,221.01,Shirt,Formal,Mid,In-store,9.9
2024-12-31 00:00:00,18,133.62,73.11,2405.16,Jacket,Casual,Premium,In-store,88.08
2023-09-07 00:00:00,17,104.02,84.55,1768.34,Jacket,Formal,Budget,In-store,89.46
2024-10-27 00:00:00,19,14.03,10.09,266.57,Dress,Casual,Mid,In-store,60.17
2023-01-14 00:00:00,1,113.59,49.65,113.59,Shirt,Formal,Mid,Online,69.73
2023-02-18 00:00:00,5,106.69,47.2,533.45,Shirt,Sport,Budget,Online,56.95
2024-03-03 00:00:00,20,149.26,74.67,2985.2,Dress,Casual,Premium,Online,49.61
2023-01-12 00:00:00,6,114.03,54.69,684.18,Dress,Casual,Mid,In-store,80.44
2024-02-16 00:00:00,17,122.26,102.92,2078.42,Dress,Formal,Budget,In-store,65.95
2023-08-30 00:00:00,6,45.21,24.45,271.26,Pants,Sport,Premium,In-store,48.21
2024-02-16 00:00:00,12,139.04,75.53,1668.48,Dress,Casual,Premium,In-store,61.12
2024-01-31 00:00:00,11,82.13,56.16,903.43,Dress,Casual,Mid,Online,87.69
2023-09-11 00:00:00,1,23.95,10.58,23.95,Dress,Sport,Premium,Online,36.31
2023-03-28 00:00:00,13,71.51,30.17,929.63,Dress,Casual,Mid,In-store,42.79
2024-03-20 00:00:00,5,99.23,79.52,496.15,Pants,Formal,Budget,In-store,59.44
2024-12-25 00:00:00,20,28.91,24.52,578.2,Dress,Casual,Mid,Online,60.64
2023-08-09 00:00:00,8,8.55,5.74,68.4,Pants,Formal,Mid,In-store,6.11
2023-10-15 00:00:00,17,38.25,24.55,650.25,Jacket,Casual,Mid,In-store,56.84
2023-07-02 00:00:00,4,28.77,18.38,115.08,Jacket,Formal,Budget,In-store,7.3
2024-12-24 00:00:00,16,20.19,17.07,323.04,Pants,Sport,Budget,In-store,73.79
2024-09-04 00:00:00,15,23.9,18.61,358.5,Pants,Sport,Premium,In-store,50.49
2024-07-09 00:00:00,8,92.75,41.97,742,Jacket,Casual,Premium,In-store,57.52
2023-10-20 00:00:00,4,138.36,109.81,553.44,Dress,Casual,Budget,In-store,78.7
2024-06-25 00:00:00,13,70.7,55.28,919.1,Jacket,Sport,Premium,Online,50.67
2024-04-14 00:00:00,18,88.98,75.6,1601.64,Dress,Sport,Mid,Online,25.36
2024-03-06 00:00:00,2,35.46,21.24,70.92,Pants,Formal,Budget,Online,78.99
2024-08-03 00:00:00,19,109.13,51.52,2073.47,Shirt,Casual,Premium,Online,19.27
2023-03-16 00:00:00,11,38.21,24.93,420.31,Pants,Formal,Mid,In-store,99.55
2024-03-25 00:00:00,16,19.31,11.96,308.96,Pants,Sport,Budget,In-store,72.51
2023-08-24 00:00:00,10,101.29,73.6,1012.9,Pants,Casual,Budget,In-store,97.31
2023-05-22 00:00:00,4,102.39,74.59,409.56,Dress,Casual,Budget,In-store,43.66
2023-01-26 00:00:00,11,59.27,35.87,651.97,Shirt,Casual,Premium,In-store,65.46
2024-09-26 00:00:00,18,45.51,33.92,819.18,Shirt,Formal,Mid,In-store,85.57
2023-05-15 00:00:00,13,141.12,83.29,1834.56,Shirt,Casual,Premium,Online,70.65
2024-01-03 00:00:00,14,107.33,48.75,1502.62,Dress,Sport,Premium,In-store,7.21
2023-03-26 00:00:00,12,25.37,14.95,304.44,Pants,Formal,Mid,Online,70.13
2023-08-14 00:00:00,14,18.62,13.33,260.68,Shirt,Formal,Premium,In-store,99.2
2023-10-16 00:00:00,6,72.02,30.03,432.12,Pants,Sport,Budget,In-store,31
2024-06-24 00:00:00,1,139.81,79.51,139.81,Pants,Sport,Premium,Online,97.42
2023-10-23 00:00:00,8,17.39,14.33,139.12,Pants,Sport,Mid,Online,77.64
2024-08-05 00:00:00,1,25.64,12.31,25.64,Jacket,Sport,Budget,In-store,25.01
2023-08-18 00:00:00,17,56.98,40.58,968.66,Shirt,Sport,Mid,Online,80.8
2023-09-10 00:00:00,3,113.59,73.13,340.77,Shirt,Casual,Premium,Online,57.85
2023-01-04 00:00:00,8,7.99,6.75,63.92,Pants,Casual,Premium,Online,42.04
2024-05-08 00:00:00,10,78.51,58.06,785.1,Dress,Formal,Premium,Online,66.97
2023-02-03 00:00:00,11,7.76,6.52,85.36,Pants,Casual,Mid,Online,17.77
2023-11-03 00:00:00,4,121.39,71.32,485.56,Dress,Casual,Mid,In-store,21.87
2024-08-28 00:00:00,10,101.98,57.8,1019.8,Shirt,Sport,Budget,Online,94.51
2023-08-06 00:00:00,19,43.46,32.37,825.74,Dress,Casual,Budget,In-store,10.52
2024-10-16 00:00:00,2,147.03,59.11,294.06,Dress,Casual,Premium,In-store,99.42
2023-10-28 00:00:00,6,89.74,72.85,538.44,Jacket,Casual,Budget,Online,90.92
2023-04-19 00:00:00,13,82.19,33.56,1068.47,Dress,Casual,Budget,In-store,36.18
2024-10-22 00:00:00,1,79.47,32.36,79.47,Pants,Sport,Budget,Online,80.35
2023-09-30 00:00:00,5,22.58,16.5,112.9,Dress,Formal,Mid,Online,62.22
2023-07-24 00:00:00,17,25.01,16.67,425.17,Pants,Sport,Mid,Online,87.47
2023-08-27 00:00:00,8,58.75,32.01,470,Dress,Formal,Mid,Online,77.49
2024-02-20 00:00:00,19,127.42,58.4,2420.98,Jacket,Casual,Budget,In-store,95.06
2023-04-18 00:00:00,19,49.98,35.76,949.62,Pants,Sport,Budget,In-store,8.5
2023-06-12 00:00:00,18,136.03,104.66,2448.54,Shirt,Sport,Mid,In-store,79.1
2024-05-07 00:00:00,18,61.68,26.65,1110.24,Dress,Sport,Budget,In-store,44.08
2023-02-08 00:00:00,15,31.11,24.57,466.65,Jacket,Formal,Budget,Online,82.69
2023-05-29 00:00:00,9,111.77,73.53,1005.93,Dress,Casual,Budget,Online,23.19
2024-06-28 00:00:00,9,91.71,44.15,825.39,Shirt,Formal,Mid,In-store,83.78
2024-01-10 00:00:00,8,75.18,40.45,601.44,Pants,Casual,Budget,In-store,42.85
2024-10-06 00:00:00,9,116.1,58.74,1044.9,Shirt,Casual,Mid,Online,62.04
2024-07-12 00:00:00,1,38.23,18.29,38.23,Dress,Formal,Mid,Online,83.05
2023-12-09 00:00:00,12,19.46,10.46,233.52,Pants,Sport,Premium,In-store,55.11
2024-11-09 00:00:00,18,57.91,41.89,1042.38,Jacket,Casual,Mid,Online,34.47
2024-07-17 00:00:00,11,107.37,75.13,1181.07,Pants,Sport,Budget,Online,11.66
2024-07-04 00:00:00,18,26.92,19.09,484.56,Shirt,Formal,Mid,Online,69.38
2024-12-02 00:00:00,1,72.08,50.51,72.08,Dress,Casual,Budget,Online,34.44
2024-10-12 00:00:00,12,60.06,50.75,720.72,Dress,Sport,Mid,In-store,13.76
2023-10-20 00:00:00,2,70.62,45.13,141.24,Jacket,Formal,Mid,Online,98.7
2024-01-02 00:00:00,7,51.71,21.19,361.97,Jacket,Sport,Budget,Online,77.61
2024-10-09 00:00:00,16,64.34,49.2,1029.44,Shirt,Formal,Mid,Online,61.37
2024-06-24 00:00:00,2,116.46,55.35,232.92,Shirt,Sport,Premium,In-store,71.44
2024-06-28 00:00:00,12,146.79,62.84,1761.48,Shirt,Formal,Mid,In-store,51.36
2023-12-25 00:00:00,2,5.7,2.74,11.4,Shirt,Sport,Premium,Online,72.75
2024-11-20 00:00:00,17,145.16,97.21,2467.72,Jacket,Casual,Mid,Online,70.49
2023-02-16 00:00:00,4,47.81,32.72,191.24,Dress,Casual,Premium,Online,41.06
2023-04-20 00:00:00,18,146.38,94.52,2634.84,Jacket,Casual,Premium,In-store,91.66
2024-01-13 00:00:00,15,61.59,47.33,923.85,Jacket,Casual,Budget,Online,26.09
2023-07-14 00:00:00,4,112.48,75.14,449.92,Jacket,Sport,Mid,In-store,39.17
2024-06-14 00:00:00,17,30.99,24.05,526.83,Shirt,Sport,Premium,In-store,72.75
2024-05-23 00:00:00,11,60.03,50.06,660.33,Pants,Sport,Mid,Online,93.34
2024-03-22 00:00:00,6,78.5,37.89,471,Shirt,Sport,Mid,In-store,78.6
2023-01-22 00:00:00,17,134.56,113.96,2287.52,Shirt,Casual,Budget,In-store,18.86
2023-04-14 00:00:00,8,36.4,27.96,291.2,Shirt,Casual,Premium,In-store,26.78
2023-03-04 00:00:00,4,73.99,39.29,295.96,Pants,Sport,Premium,Online,48.87
2023-09-01 00:00:00,9,30.02,19.67,270.18,Pants,Formal,Budget,Online,87.33
2023-04-06 00:00:00,13,96.91,57.93,1259.83,Jacket,Formal,Premium,In-store,41.42
2024-04-19 00:00:00,9,24.24,11.14,218.16,Dress,Casual,Budget,In-store,57.92
2023-08-16 00:00:00,6,101.8,50.27,610.8,Shirt,Sport,Mid,In-store,75.64
2023-01-10 00:00:00,19,50.51,29.68,959.69,Jacket,Casual,Budget,In-store,57.57
2023-05-09 00:00:00,1,7.53,4.89,7.53,Jacket,Casual,Budget,Online,27.81
2024-08-09 00:00:00,7,67.18,43.04,470.26,Shirt,Sport,Mid,In-store,25.93
2024-09-26 00:00:00,5,134.04,107.45,670.2,Pants,Sport,Mid,In-store,20.36
2023-10-11 00:00:00,7,137.17,97.65,960.19,Pants,Formal,Premium,In-store,17.9
2024-05-22 00:00:00,13,9.71,6.81,126.23,Dress,Sport,Premium,Online,67.13
2024-11-28 00:00:00,7,101.58,44.55,711.06,Dress,Formal,Mid,Online,91.56
2024-06-10 00:00:00,4,117.11,68.74,468.44,Dress,Sport,Mid,In-store,56.9
2023-09-18 00:00:00,13,94.88,37.99,1233.44,Pants,Sport,Budget,In-store,68.64
2023-07-13 00:00:00,15,138.34,86.55,2075.1,Shirt,Sport,Premium,Online,6.99
2023-04-14 00:00:00,6,58.93,26.91,353.58,Shirt,Sport,Budget,Online,89.25
2023-12-04 00:00:00,15,109.04,74.07,1635.6,Jacket,Sport,Mid,Online,27.43
2023-08-08 00:00:00,12,122.02,57.72,1464.24,Shirt,Casual,Mid,Online,65.18
2023-09-12 00:00:00,20,99.03,68.8,1980.6,Jacket,Sport,Premium,In-store,86.28
2024-06-26 00:00:00,17,101.26,77.17,1721.42,Dress,Casual,Budget,Online,94.52
2024-03-28 00:00:00,1,58.24,26.09,58.24,Pants,Casual,Mid,In-store,18.95
2024-02-21 00:00:00,13,82.67,35.1,1074.71,Pants,Casual,Budget,In-store,78.64
2023-05-16 00:00:00,18,138.89,71.78,2500.02,Dress,Formal,Premium,Online,82.47
2023-04-10 00:00:00,17,135.25,74.13,2299.25,Dress,Casual,Premium,In-store,49.7
2024-12-18 00:00:00,17,52.78,34.37,897.26,Shirt,Formal,Budget,In-store,75.35
2023-12-14 00:00:00,1,20.24,15.16,20.24,Shirt,Casual,Budget,In-store,57.32
2024-12-08 00:00:00,4,48.09,27.84,192.36,Jacket,Formal,Mid,Online,85.28
2023-04-10 00:00:00,13,88.11,74.25,1145.43,Jacket,Sport,Budget,Online,95.79
2024-02-15 00:00:00,7,58.2,46.25,407.4,Jacket,Formal,Premium,In-store,80.24
2024-04-24 00:00:00,7,126.33,81.49,884.31,Shirt,Casual,Budget,In-store,40.04
2024-01-23 00:00:00,17,104.71,46.34,1780.07,Dress,Formal,Mid,Online,93.01
2024-02-06 00:00:00,14,112.63,58.83,1576.82,Shirt,Sport,Budget,In-store,78.87
2024-01-05 00:00:00,14,108.43,65.65,1518.02,Shirt,Formal,Budget,In-store,92.76
2024-06-15 00:00:00,3,137.48,60.77,412.44,Shirt,Casual,Mid,In-store,60.57
2024-04-12 00:00:00,14,55.48,42.33,776.72,Shirt,Casual,Premium,Online,6.38
2023-04-01 00:00:00,11,64.97,46.29,714.67,Jacket,Casual,Budget,Online,28.41
2024-06-28 00:00:00,6,96.1,66.31,576.6,Shirt,Formal,Budget,In-store,25.11
2024-04-02 00:00:00,1,65.09,42.69,65.09,Pants,Formal,Budget,In-store,50.77
2023-08-09 00:00:00,16,76.19,55.45,1219.04,Jacket,Formal,Mid,Online,58.18
2024-01-14 00:00:00,10,57.22,45.85,572.2,Jacket,Casual,Mid,In-store,42.72
2024-04-17 00:00:00,16,148.74,62.52,2379.84,Pants,Formal,Premium,Online,53.52
2024-06-02 00:00:00,13,5.1,3.07,66.3,Jacket,Sport,Premium,In-store,40.46
2023-06-13 00:00:00,20,36.78,19.56,735.6,Jacket,Casual,Mid,Online,43.03
2024-10-28 00:00:00,11,16.91,13.62,186.01,Pants,Casual,Mid,Online,33.27
2023-10-13 00:00:00,19,20.01,10.54,380.19,Pants,Casual,Premium,Online,8.97
2023-04-27 00:00:00,16,65.74,39.63,1051.84,Shirt,Sport,Premium,Online,36.16
2023-06-15 00:00:00,2,119.65,91.99,239.3,Dress,Sport,Budget,In-store,91.99
2024-11-21 00:00:00,19,88.59,47.54,1683.21,Jacket,Formal,Mid,In-store,30.85
2024-08-03 00:00:00,15,31.43,16.72,471.45,Dress,Casual,Premium,Online,52.2
2023-12-07 00:00:00,13,11.92,5.58,154.96,Shirt,Casual,Premium,Online,51.69
2024-01-15 00:00:00,7,82.91,58.69,580.37,Pants,Sport,Premium,Online,36.63
2024-09-19 00:00:00,2,117.13,81.85,234.26,Dress,Sport,Budget,In-store,34.85
2023-06-01 00:00:00,11,9.33,7.5,102.63,Jacket,Casual,Budget,Online,89.87
2024-02-08 00:00:00,6,77.14,47.16,462.84,Dress,Sport,Budget,Online,74.59
2024-09-12 00:00:00,17,27.01,19.53,459.17,Pants,Sport,Budget,In-store,78.01
2024-06-15 00:00:00,18,109.32,56.85,1967.76,Pants,Sport,Premium,In-store,79.45
2023-01-19 00:00:00,7,98.13,43.15,686.91,Shirt,Formal,Budget,Online,11.08
2024-08-23 00:00:00,15,138.69,97.12,2080.35,Shirt,Casual,Mid,In-store,42.54
2023-09-27 00:00:00,20,128.39,71.01,2567.8,Shirt,Casual,Budget,Online,8.9
